fetched_at,commence_time,home_team,away_team,bookmaker,market,team,price,point
20260313,2026-03-13T03:30:04Z,Utah Tech Trailblazers,Abilene Christian Wildcats,betmgm,spreads,Utah Tech Trailblazers,-110,-1.5
20260313,2026-03-13T03:30:04Z,Utah Tech Trailblazers,Abilene Christian Wildcats,betmgm,totals,Over,-110,142.5
20260313,2026-03-13T03:30:04Z,Utah Tech Trailblazers,Abilene Christian Wildcats,betmgm,totals,Under,-110,142.5
20260313,2026-03-13T03:30:04Z,Utah Tech Trailblazers,Abilene Christian Wildcats,pinnacle,h2h,Abilene Christian Wildcats,103,
20260313,2026-03-13T03:30:04Z,Utah Tech Trailblazers,Abilene Christian Wildcats,pinnacle,h2h,Utah Tech Trailblazers,-120,
20260313,2026-03-13T03:30:04Z,Utah Tech Trailblazers,Abilene Christian Wildcats,pinnacle,spreads,Abilene Christian Wildcats,-106,1.5
20260313,2026-03-13T03:30:04Z,Utah Tech Trailblazers,Abilene Christian Wildcats,pinnacle,spreads,Utah Tech Trailblazers,-110,-1.5
20260313,2026-03-13T03:30:04Z,Utah Tech Trailblazers,Abilene Christian Wildcats,pinnacle,totals,Over,-115,141.5
20260313,2026-03-13T03:30:04Z,Utah Tech Trailblazers,Abilene Christian Wildcats,pinnacle,totals,Under,-105,141.5
20260313,2026-03-13T03:30:28Z,New Mexico Lobos,San José St Spartans,fanduel,h2h,New Mexico Lobos,-2800,
20260313,2026-03-13T03:30:28Z,New Mexico Lobos,San José St Spartans,fanduel,h2h,San José St Spartans,1160,
20260313,2026-03-13T03:30:28Z,New Mexico Lobos,San José St Spartans,fanduel,spreads,New Mexico Lobos,-115,-15.5
20260313,2026-03-13T03:30:28Z,New Mexico Lobos,San José St Spartans,fanduel,spreads,San José St Spartans,-105,15.5
20260313,2026-03-13T03:30:28Z,New Mexico Lobos,San José St Spartans,fanduel,totals,Over,-110,155.5
20260313,2026-03-13T03:30:28Z,New Mexico Lobos,San José St Spartans,fanduel,totals,Under,-110,155.5
20260313,2026-03-13T03:30:28Z,New Mexico Lobos,San José St Spartans,draftkings,h2h,New Mexico Lobos,-1800,
20260313,2026-03-13T03:30:28Z,New Mexico Lobos,San José St Spartans,draftkings,h2h,San José St Spartans,1000,
20260313,2026-03-13T03:30:28Z,New Mexico Lobos,San José St Spartans,draftkings,spreads,New Mexico Lobos,-110,-15.5
20260313,2026-03-13T03:30:28Z,New Mexico Lobos,San José St Spartans,draftkings,spreads,San José St Spartans,-110,15.5
20260313,2026-03-13T03:30:28Z,New Mexico Lobos,San José St Spartans,draftkings,totals,Over,-105,155.5
20260313,2026-03-13T03:30:28Z,New Mexico Lobos,San José St Spartans,draftkings,totals,Under,-115,155.5
20260313,2026-03-13T03:30:28Z,New Mexico Lobos,San José St Spartans,betmgm,h2h,New Mexico Lobos,-1600,
20260313,2026-03-13T03:30:28Z,New Mexico Lobos,San José St Spartans,betmgm,h2h,San José St Spartans,875,
20260313,2026-03-13T03:30:28Z,New Mexico Lobos,San José St Spartans,betmgm,spreads,New Mexico Lobos,-110,-15.5
20260313,2026-03-13T03:30:28Z,New Mexico Lobos,San José St Spartans,betmgm,spreads,San José St Spartans,-110,15.5
20260313,2026-03-13T03:30:28Z,New Mexico Lobos,San José St Spartans,betmgm,totals,Over,-105,155.5
20260313,2026-03-13T03:30:28Z,New Mexico Lobos,San José St Spartans,betmgm,totals,Under,-115,155.5
20260313,2026-03-13T03:30:28Z,New Mexico Lobos,San José St Spartans,pinnacle,h2h,New Mexico Lobos,-1691,
20260313,2026-03-13T03:30:28Z,New Mexico Lobos,San José St Spartans,pinnacle,h2h,San José St Spartans,961,
20260313,2026-03-13T03:30:28Z,New Mexico Lobos,San José St Spartans,pinnacle,spreads,New Mexico Lobos,-111,-15.5
20260313,2026-03-13T03:30:28Z,New Mexico Lobos,San José St Spartans,pinnacle,spreads,San José St Spartans,-105,15.5
20260313,2026-03-13T03:30:28Z,New Mexico Lobos,San José St Spartans,pinnacle,totals,Over,-104,156.0
20260313,2026-03-13T03:30:28Z,New Mexico Lobos,San José St Spartans,pinnacle,totals,Under,-116,156.0
20260313,2026-03-13T15:30:00Z,Saint Louis Billikens,GW Revolutionaries,draftkings,h2h,GW Revolutionaries,215,
20260313,2026-03-13T15:30:00Z,Saint Louis Billikens,GW Revolutionaries,draftkings,h2h,Saint Louis Billikens,-265,
20260313,2026-03-13T15:30:00Z,Saint Louis Billikens,GW Revolutionaries,draftkings,spreads,GW Revolutionaries,-115,6.5
20260313,2026-03-13T15:30:00Z,Saint Louis Billikens,GW Revolutionaries,draftkings,spreads,Saint Louis Billikens,-105,-6.5
20260313,2026-03-13T15:30:00Z,Saint Louis Billikens,GW Revolutionaries,draftkings,totals,Over,-112,161.5
20260313,2026-03-13T15:30:00Z,Saint Louis Billikens,GW Revolutionaries,draftkings,totals,Under,-108,161.5
20260313,2026-03-13T15:30:00Z,Saint Louis Billikens,GW Revolutionaries,fanduel,h2h,GW Revolutionaries,210,
20260313,2026-03-13T15:30:00Z,Saint Louis Billikens,GW Revolutionaries,fanduel,h2h,Saint Louis Billikens,-260,
20260313,2026-03-13T15:30:00Z,Saint Louis Billikens,GW Revolutionaries,fanduel,spreads,GW Revolutionaries,-110,6.5
20260313,2026-03-13T15:30:00Z,Saint Louis Billikens,GW Revolutionaries,fanduel,spreads,Saint Louis Billikens,-110,-6.5
20260313,2026-03-13T15:30:00Z,Saint Louis Billikens,GW Revolutionaries,fanduel,totals,Over,-115,161.5
20260313,2026-03-13T15:30:00Z,Saint Louis Billikens,GW Revolutionaries,fanduel,totals,Under,-105,161.5
20260313,2026-03-13T15:30:00Z,Saint Louis Billikens,GW Revolutionaries,pinnacle,spreads,GW Revolutionaries,-110,6.5
20260313,2026-03-13T15:30:00Z,Saint Louis Billikens,GW Revolutionaries,pinnacle,spreads,Saint Louis Billikens,-110,-6.5
20260313,2026-03-13T15:30:00Z,Saint Louis Billikens,GW Revolutionaries,pinnacle,totals,Over,-106,162.5
20260313,2026-03-13T15:30:00Z,Saint Louis Billikens,GW Revolutionaries,pinnacle,totals,Under,-118,162.5
20260313,2026-03-13T15:30:00Z,Saint Louis Billikens,GW Revolutionaries,betmgm,h2h,GW Revolutionaries,225,
20260313,2026-03-13T15:30:00Z,Saint Louis Billikens,GW Revolutionaries,betmgm,h2h,Saint Louis Billikens,-275,
20260313,2026-03-13T15:30:00Z,Saint Louis Billikens,GW Revolutionaries,betmgm,spreads,GW Revolutionaries,-110,6.5
20260313,2026-03-13T15:30:00Z,Saint Louis Billikens,GW Revolutionaries,betmgm,spreads,Saint Louis Billikens,-110,-6.5
20260313,2026-03-13T15:30:00Z,Saint Louis Billikens,GW Revolutionaries,betmgm,totals,Over,-110,161.5
20260313,2026-03-13T15:30:00Z,Saint Louis Billikens,GW Revolutionaries,betmgm,totals,Under,-110,161.5
20260313,2026-03-13T16:00:00Z,Michigan Wolverines,Ohio State Buckeyes,fanduel,h2h,Michigan Wolverines,-850,
20260313,2026-03-13T16:00:00Z,Michigan Wolverines,Ohio State Buckeyes,fanduel,h2h,Ohio State Buckeyes,550,
20260313,2026-03-13T16:00:00Z,Michigan Wolverines,Ohio State Buckeyes,fanduel,spreads,Michigan Wolverines,-118,-12.5
20260313,2026-03-13T16:00:00Z,Michigan Wolverines,Ohio State Buckeyes,fanduel,spreads,Ohio State Buckeyes,-104,12.5
20260313,2026-03-13T16:00:00Z,Michigan Wolverines,Ohio State Buckeyes,fanduel,totals,Over,-115,153.5
20260313,2026-03-13T16:00:00Z,Michigan Wolverines,Ohio State Buckeyes,fanduel,totals,Under,-105,153.5
20260313,2026-03-13T16:00:00Z,Michigan Wolverines,Ohio State Buckeyes,draftkings,h2h,Michigan Wolverines,-900,
20260313,2026-03-13T16:00:00Z,Michigan Wolverines,Ohio State Buckeyes,draftkings,h2h,Ohio State Buckeyes,600,
20260313,2026-03-13T16:00:00Z,Michigan Wolverines,Ohio State Buckeyes,draftkings,spreads,Michigan Wolverines,-118,-12.5
20260313,2026-03-13T16:00:00Z,Michigan Wolverines,Ohio State Buckeyes,draftkings,spreads,Ohio State Buckeyes,-102,12.5
20260313,2026-03-13T16:00:00Z,Michigan Wolverines,Ohio State Buckeyes,draftkings,totals,Over,-110,154.5
20260313,2026-03-13T16:00:00Z,Michigan Wolverines,Ohio State Buckeyes,draftkings,totals,Under,-110,154.5
20260313,2026-03-13T16:00:00Z,Michigan Wolverines,Ohio State Buckeyes,pinnacle,spreads,Michigan Wolverines,-114,-12.5
20260313,2026-03-13T16:00:00Z,Michigan Wolverines,Ohio State Buckeyes,pinnacle,spreads,Ohio State Buckeyes,-106,12.5
20260313,2026-03-13T16:00:00Z,Michigan Wolverines,Ohio State Buckeyes,pinnacle,totals,Over,-111,153.5
20260313,2026-03-13T16:00:00Z,Michigan Wolverines,Ohio State Buckeyes,pinnacle,totals,Under,-113,153.5
20260313,2026-03-13T16:00:00Z,Michigan Wolverines,Ohio State Buckeyes,betmgm,h2h,Michigan Wolverines,-1100,
20260313,2026-03-13T16:00:00Z,Michigan Wolverines,Ohio State Buckeyes,betmgm,h2h,Ohio State Buckeyes,675,
20260313,2026-03-13T16:00:00Z,Michigan Wolverines,Ohio State Buckeyes,betmgm,totals,Over,-110,154.5
20260313,2026-03-13T16:00:00Z,Michigan Wolverines,Ohio State Buckeyes,betmgm,totals,Under,-110,154.5
20260313,2026-03-13T17:00:00Z,Florida Gators,Kentucky Wildcats,fanduel,h2h,Florida Gators,-580,
20260313,2026-03-13T17:00:00Z,Florida Gators,Kentucky Wildcats,fanduel,h2h,Kentucky Wildcats,420,
20260313,2026-03-13T17:00:00Z,Florida Gators,Kentucky Wildcats,fanduel,spreads,Florida Gators,-120,-10.5
20260313,2026-03-13T17:00:00Z,Florida Gators,Kentucky Wildcats,fanduel,spreads,Kentucky Wildcats,-102,10.5
20260313,2026-03-13T17:00:00Z,Florida Gators,Kentucky Wildcats,fanduel,totals,Over,-110,159.5
20260313,2026-03-13T17:00:00Z,Florida Gators,Kentucky Wildcats,fanduel,totals,Under,-110,159.5
20260313,2026-03-13T17:00:00Z,Florida Gators,Kentucky Wildcats,draftkings,h2h,Florida Gators,-650,
20260313,2026-03-13T17:00:00Z,Florida Gators,Kentucky Wildcats,draftkings,h2h,Kentucky Wildcats,470,
20260313,2026-03-13T17:00:00Z,Florida Gators,Kentucky Wildcats,draftkings,spreads,Florida Gators,-102,-11.5
20260313,2026-03-13T17:00:00Z,Florida Gators,Kentucky Wildcats,draftkings,spreads,Kentucky Wildcats,-118,11.5
20260313,2026-03-13T17:00:00Z,Florida Gators,Kentucky Wildcats,draftkings,totals,Over,-110,159.5
20260313,2026-03-13T17:00:00Z,Florida Gators,Kentucky Wildcats,draftkings,totals,Under,-110,159.5
20260313,2026-03-13T17:00:00Z,Florida Gators,Kentucky Wildcats,pinnacle,spreads,Florida Gators,-112,-10.5
20260313,2026-03-13T17:00:00Z,Florida Gators,Kentucky Wildcats,pinnacle,spreads,Kentucky Wildcats,-108,10.5
20260313,2026-03-13T17:00:00Z,Florida Gators,Kentucky Wildcats,pinnacle,totals,Over,-112,160.0
20260313,2026-03-13T17:00:00Z,Florida Gators,Kentucky Wildcats,pinnacle,totals,Under,-112,160.0
20260313,2026-03-13T17:00:00Z,Florida Gators,Kentucky Wildcats,betmgm,h2h,Florida Gators,-750,
20260313,2026-03-13T17:00:00Z,Florida Gators,Kentucky Wildcats,betmgm,h2h,Kentucky Wildcats,525,
20260313,2026-03-13T17:00:00Z,Florida Gators,Kentucky Wildcats,betmgm,spreads,Florida Gators,-110,-11.5
20260313,2026-03-13T17:00:00Z,Florida Gators,Kentucky Wildcats,betmgm,spreads,Kentucky Wildcats,-110,11.5
20260313,2026-03-13T17:00:00Z,Florida Gators,Kentucky Wildcats,betmgm,totals,Over,-110,159.5
20260313,2026-03-13T17:00:00Z,Florida Gators,Kentucky Wildcats,betmgm,totals,Under,-110,159.5
20260313,2026-03-13T18:00:00Z,Alabama A&M Bulldogs,Prairie View Panthers,betmgm,h2h,Alabama A&M Bulldogs,-102,
20260313,2026-03-13T18:00:00Z,Alabama A&M Bulldogs,Prairie View Panthers,betmgm,h2h,Prairie View Panthers,-118,
20260313,2026-03-13T18:00:00Z,Alabama A&M Bulldogs,Prairie View Panthers,betmgm,totals,Over,-110,142.5
20260313,2026-03-13T18:00:00Z,Alabama A&M Bulldogs,Prairie View Panthers,betmgm,totals,Under,-110,142.5
20260313,2026-03-13T18:00:00Z,Alabama A&M Bulldogs,Prairie View Panthers,draftkings,h2h,Alabama A&M Bulldogs,100,
20260313,2026-03-13T18:00:00Z,Alabama A&M Bulldogs,Prairie View Panthers,draftkings,h2h,Prairie View Panthers,-120,
20260313,2026-03-13T18:00:00Z,Alabama A&M Bulldogs,Prairie View Panthers,draftkings,spreads,Alabama A&M Bulldogs,-118,1.5
20260313,2026-03-13T18:00:00Z,Alabama A&M Bulldogs,Prairie View Panthers,draftkings,spreads,Prairie View Panthers,-102,-1.5
20260313,2026-03-13T18:00:00Z,Alabama A&M Bulldogs,Prairie View Panthers,draftkings,totals,Over,-112,142.5
20260313,2026-03-13T18:00:00Z,Alabama A&M Bulldogs,Prairie View Panthers,draftkings,totals,Under,-108,142.5
20260313,2026-03-13T18:00:00Z,Alabama A&M Bulldogs,Prairie View Panthers,fanduel,h2h,Alabama A&M Bulldogs,100,
20260313,2026-03-13T18:00:00Z,Alabama A&M Bulldogs,Prairie View Panthers,fanduel,h2h,Prairie View Panthers,-118,
20260313,2026-03-13T18:00:00Z,Alabama A&M Bulldogs,Prairie View Panthers,fanduel,spreads,Alabama A&M Bulldogs,-115,1.5
20260313,2026-03-13T18:00:00Z,Alabama A&M Bulldogs,Prairie View Panthers,fanduel,spreads,Prairie View Panthers,-105,-1.5
20260313,2026-03-13T18:00:00Z,Alabama A&M Bulldogs,Prairie View Panthers,fanduel,totals,Over,-110,143.5
20260313,2026-03-13T18:00:00Z,Alabama A&M Bulldogs,Prairie View Panthers,fanduel,totals,Under,-110,143.5
20260313,2026-03-13T18:00:00Z,Dayton Flyers,St. Bonaventure Bonnies,fanduel,h2h,Dayton Flyers,-280,
20260313,2026-03-13T18:00:00Z,Dayton Flyers,St. Bonaventure Bonnies,fanduel,h2h,St. Bonaventure Bonnies,225,
20260313,2026-03-13T18:00:00Z,Dayton Flyers,St. Bonaventure Bonnies,fanduel,spreads,Dayton Flyers,-118,-6.5
20260313,2026-03-13T18:00:00Z,Dayton Flyers,St. Bonaventure Bonnies,fanduel,spreads,St. Bonaventure Bonnies,-104,6.5
20260313,2026-03-13T18:00:00Z,Dayton Flyers,St. Bonaventure Bonnies,fanduel,totals,Over,-110,140.5
20260313,2026-03-13T18:00:00Z,Dayton Flyers,St. Bonaventure Bonnies,fanduel,totals,Under,-110,140.5
20260313,2026-03-13T18:00:00Z,Dayton Flyers,St. Bonaventure Bonnies,betmgm,h2h,Dayton Flyers,-295,
20260313,2026-03-13T18:00:00Z,Dayton Flyers,St. Bonaventure Bonnies,betmgm,h2h,St. Bonaventure Bonnies,230,
20260313,2026-03-13T18:00:00Z,Dayton Flyers,St. Bonaventure Bonnies,betmgm,spreads,Dayton Flyers,-110,-6.5
20260313,2026-03-13T18:00:00Z,Dayton Flyers,St. Bonaventure Bonnies,betmgm,spreads,St. Bonaventure Bonnies,-110,6.5
20260313,2026-03-13T18:00:00Z,Dayton Flyers,St. Bonaventure Bonnies,betmgm,totals,Over,-110,140.5
20260313,2026-03-13T18:00:00Z,Dayton Flyers,St. Bonaventure Bonnies,betmgm,totals,Under,-110,140.5
20260313,2026-03-13T18:00:00Z,Dayton Flyers,St. Bonaventure Bonnies,pinnacle,spreads,Dayton Flyers,-105,-7.0
20260313,2026-03-13T18:00:00Z,Dayton Flyers,St. Bonaventure Bonnies,pinnacle,spreads,St. Bonaventure Bonnies,-116,7.0
20260313,2026-03-13T18:00:00Z,Dayton Flyers,St. Bonaventure Bonnies,pinnacle,totals,Over,-116,140.0
20260313,2026-03-13T18:00:00Z,Dayton Flyers,St. Bonaventure Bonnies,pinnacle,totals,Under,-108,140.0
20260313,2026-03-13T18:30:00Z,Illinois Fighting Illini,Wisconsin Badgers,betmgm,h2h,Illinois Fighting Illini,-325,
20260313,2026-03-13T18:30:00Z,Illinois Fighting Illini,Wisconsin Badgers,betmgm,h2h,Wisconsin Badgers,260,
20260313,2026-03-13T18:30:00Z,Illinois Fighting Illini,Wisconsin Badgers,betmgm,spreads,Illinois Fighting Illini,-118,-7.5
20260313,2026-03-13T18:30:00Z,Illinois Fighting Illini,Wisconsin Badgers,betmgm,spreads,Wisconsin Badgers,-102,7.5
20260313,2026-03-13T18:30:00Z,Illinois Fighting Illini,Wisconsin Badgers,betmgm,totals,Over,-110,154.5
20260313,2026-03-13T18:30:00Z,Illinois Fighting Illini,Wisconsin Badgers,betmgm,totals,Under,-110,154.5
20260313,2026-03-13T18:30:00Z,Illinois Fighting Illini,Wisconsin Badgers,draftkings,h2h,Illinois Fighting Illini,-325,
20260313,2026-03-13T18:30:00Z,Illinois Fighting Illini,Wisconsin Badgers,draftkings,h2h,Wisconsin Badgers,260,
20260313,2026-03-13T18:30:00Z,Illinois Fighting Illini,Wisconsin Badgers,draftkings,spreads,Illinois Fighting Illini,-110,-8.5
20260313,2026-03-13T18:30:00Z,Illinois Fighting Illini,Wisconsin Badgers,draftkings,spreads,Wisconsin Badgers,-110,8.5
20260313,2026-03-13T18:30:00Z,Illinois Fighting Illini,Wisconsin Badgers,draftkings,totals,Over,-110,154.5
20260313,2026-03-13T18:30:00Z,Illinois Fighting Illini,Wisconsin Badgers,draftkings,totals,Under,-110,154.5
20260313,2026-03-13T18:30:00Z,Illinois Fighting Illini,Wisconsin Badgers,fanduel,h2h,Illinois Fighting Illini,-330,
20260313,2026-03-13T18:30:00Z,Illinois Fighting Illini,Wisconsin Badgers,fanduel,h2h,Wisconsin Badgers,260,
20260313,2026-03-13T18:30:00Z,Illinois Fighting Illini,Wisconsin Badgers,fanduel,spreads,Illinois Fighting Illini,-110,-8.5
20260313,2026-03-13T18:30:00Z,Illinois Fighting Illini,Wisconsin Badgers,fanduel,spreads,Wisconsin Badgers,-110,8.5
20260313,2026-03-13T18:30:00Z,Illinois Fighting Illini,Wisconsin Badgers,fanduel,totals,Over,-110,155.5
20260313,2026-03-13T18:30:00Z,Illinois Fighting Illini,Wisconsin Badgers,fanduel,totals,Under,-110,155.5
20260313,2026-03-13T18:30:00Z,Illinois Fighting Illini,Wisconsin Badgers,pinnacle,spreads,Illinois Fighting Illini,-105,-8.5
20260313,2026-03-13T18:30:00Z,Illinois Fighting Illini,Wisconsin Badgers,pinnacle,spreads,Wisconsin Badgers,-111,8.5
20260313,2026-03-13T18:30:00Z,Illinois Fighting Illini,Wisconsin Badgers,pinnacle,totals,Over,-110,155.0
20260313,2026-03-13T18:30:00Z,Illinois Fighting Illini,Wisconsin Badgers,pinnacle,totals,Under,-110,155.0
20260313,2026-03-13T19:30:00Z,Vanderbilt Commodores,Tennessee Volunteers,draftkings,h2h,Tennessee Volunteers,100,
20260313,2026-03-13T19:30:00Z,Vanderbilt Commodores,Tennessee Volunteers,draftkings,h2h,Vanderbilt Commodores,-120,
20260313,2026-03-13T19:30:00Z,Vanderbilt Commodores,Tennessee Volunteers,draftkings,spreads,Tennessee Volunteers,-110,1.5
20260313,2026-03-13T19:30:00Z,Vanderbilt Commodores,Tennessee Volunteers,draftkings,spreads,Vanderbilt Commodores,-110,-1.5
20260313,2026-03-13T19:30:00Z,Vanderbilt Commodores,Tennessee Volunteers,draftkings,totals,Over,-110,148.5
20260313,2026-03-13T19:30:00Z,Vanderbilt Commodores,Tennessee Volunteers,draftkings,totals,Under,-110,148.5
20260313,2026-03-13T19:30:00Z,Vanderbilt Commodores,Tennessee Volunteers,fanduel,h2h,Tennessee Volunteers,-110,
20260313,2026-03-13T19:30:00Z,Vanderbilt Commodores,Tennessee Volunteers,fanduel,h2h,Vanderbilt Commodores,-110,
20260313,2026-03-13T19:30:00Z,Vanderbilt Commodores,Tennessee Volunteers,fanduel,spreads,Tennessee Volunteers,-110,-0.5
20260313,2026-03-13T19:30:00Z,Vanderbilt Commodores,Tennessee Volunteers,fanduel,spreads,Vanderbilt Commodores,-110,0.5
20260313,2026-03-13T19:30:00Z,Vanderbilt Commodores,Tennessee Volunteers,fanduel,totals,Over,-110,148.5
20260313,2026-03-13T19:30:00Z,Vanderbilt Commodores,Tennessee Volunteers,fanduel,totals,Under,-110,148.5
20260313,2026-03-13T19:30:00Z,Vanderbilt Commodores,Tennessee Volunteers,betmgm,h2h,Tennessee Volunteers,100,
20260313,2026-03-13T19:30:00Z,Vanderbilt Commodores,Tennessee Volunteers,betmgm,h2h,Vanderbilt Commodores,-120,
20260313,2026-03-13T19:30:00Z,Vanderbilt Commodores,Tennessee Volunteers,betmgm,spreads,Tennessee Volunteers,-110,1.5
20260313,2026-03-13T19:30:00Z,Vanderbilt Commodores,Tennessee Volunteers,betmgm,spreads,Vanderbilt Commodores,-110,-1.5
20260313,2026-03-13T19:30:00Z,Vanderbilt Commodores,Tennessee Volunteers,betmgm,totals,Over,-105,148.5
20260313,2026-03-13T19:30:00Z,Vanderbilt Commodores,Tennessee Volunteers,betmgm,totals,Under,-115,148.5
20260313,2026-03-13T19:30:00Z,Vanderbilt Commodores,Tennessee Volunteers,pinnacle,spreads,Tennessee Volunteers,-107,1.5
20260313,2026-03-13T19:30:00Z,Vanderbilt Commodores,Tennessee Volunteers,pinnacle,spreads,Vanderbilt Commodores,-109,-1.5
20260313,2026-03-13T19:30:00Z,Vanderbilt Commodores,Tennessee Volunteers,pinnacle,totals,Over,-114,148.0
20260313,2026-03-13T19:30:00Z,Vanderbilt Commodores,Tennessee Volunteers,pinnacle,totals,Under,-106,148.0
20260313,2026-03-13T21:00:00Z,VCU Rams,Duquesne Dukes,draftkings,h2h,Duquesne Dukes,370,
20260313,2026-03-13T21:00:00Z,VCU Rams,Duquesne Dukes,draftkings,h2h,VCU Rams,-485,
20260313,2026-03-13T21:00:00Z,VCU Rams,Duquesne Dukes,draftkings,spreads,Duquesne Dukes,-112,8.5
20260313,2026-03-13T21:00:00Z,VCU Rams,Duquesne Dukes,draftkings,spreads,VCU Rams,-108,-8.5
20260313,2026-03-13T21:00:00Z,VCU Rams,Duquesne Dukes,draftkings,totals,Over,-110,153.5
20260313,2026-03-13T21:00:00Z,VCU Rams,Duquesne Dukes,draftkings,totals,Under,-110,153.5
20260313,2026-03-13T21:00:00Z,VCU Rams,Duquesne Dukes,fanduel,h2h,Duquesne Dukes,310,
20260313,2026-03-13T21:00:00Z,VCU Rams,Duquesne Dukes,fanduel,h2h,VCU Rams,-400,
20260313,2026-03-13T21:00:00Z,VCU Rams,Duquesne Dukes,fanduel,spreads,Duquesne Dukes,-110,9.5
20260313,2026-03-13T21:00:00Z,VCU Rams,Duquesne Dukes,fanduel,spreads,VCU Rams,-110,-9.5
20260313,2026-03-13T21:00:00Z,VCU Rams,Duquesne Dukes,fanduel,totals,Over,-110,153.5
20260313,2026-03-13T21:00:00Z,VCU Rams,Duquesne Dukes,fanduel,totals,Under,-110,153.5
20260313,2026-03-13T21:00:00Z,VCU Rams,Duquesne Dukes,betmgm,h2h,Duquesne Dukes,320,
20260313,2026-03-13T21:00:00Z,VCU Rams,Duquesne Dukes,betmgm,h2h,VCU Rams,-425,
20260313,2026-03-13T21:00:00Z,VCU Rams,Duquesne Dukes,betmgm,spreads,Duquesne Dukes,-118,9.5
20260313,2026-03-13T21:00:00Z,VCU Rams,Duquesne Dukes,betmgm,spreads,VCU Rams,-102,-9.5
20260313,2026-03-13T21:00:00Z,VCU Rams,Duquesne Dukes,betmgm,totals,Over,-105,153.5
20260313,2026-03-13T21:00:00Z,VCU Rams,Duquesne Dukes,betmgm,totals,Under,-115,153.5
20260313,2026-03-13T21:00:00Z,Toledo Rockets,Massachusetts Minutemen,draftkings,h2h,Massachusetts Minutemen,145,
20260313,2026-03-13T21:00:00Z,Toledo Rockets,Massachusetts Minutemen,draftkings,h2h,Toledo Rockets,-175,
20260313,2026-03-13T21:00:00Z,Toledo Rockets,Massachusetts Minutemen,draftkings,spreads,Massachusetts Minutemen,-110,3.5
20260313,2026-03-13T21:00:00Z,Toledo Rockets,Massachusetts Minutemen,draftkings,spreads,Toledo Rockets,-110,-3.5
20260313,2026-03-13T21:00:00Z,Toledo Rockets,Massachusetts Minutemen,draftkings,totals,Over,-110,158.5
20260313,2026-03-13T21:00:00Z,Toledo Rockets,Massachusetts Minutemen,draftkings,totals,Under,-110,158.5
20260313,2026-03-13T21:00:00Z,Toledo Rockets,Massachusetts Minutemen,fanduel,h2h,Massachusetts Minutemen,126,
20260313,2026-03-13T21:00:00Z,Toledo Rockets,Massachusetts Minutemen,fanduel,h2h,Toledo Rockets,-152,
20260313,2026-03-13T21:00:00Z,Toledo Rockets,Massachusetts Minutemen,fanduel,spreads,Massachusetts Minutemen,-102,2.5
20260313,2026-03-13T21:00:00Z,Toledo Rockets,Massachusetts Minutemen,fanduel,spreads,Toledo Rockets,-120,-2.5
20260313,2026-03-13T21:00:00Z,Toledo Rockets,Massachusetts Minutemen,fanduel,totals,Over,-110,158.5
20260313,2026-03-13T21:00:00Z,Toledo Rockets,Massachusetts Minutemen,fanduel,totals,Under,-110,158.5
20260313,2026-03-13T21:00:00Z,Toledo Rockets,Massachusetts Minutemen,betmgm,h2h,Massachusetts Minutemen,145,
20260313,2026-03-13T21:00:00Z,Toledo Rockets,Massachusetts Minutemen,betmgm,h2h,Toledo Rockets,-175,
20260313,2026-03-13T21:00:00Z,Toledo Rockets,Massachusetts Minutemen,betmgm,spreads,Massachusetts Minutemen,-110,3.5
20260313,2026-03-13T21:00:00Z,Toledo Rockets,Massachusetts Minutemen,betmgm,spreads,Toledo Rockets,-110,-3.5
20260313,2026-03-13T21:00:00Z,Toledo Rockets,Massachusetts Minutemen,betmgm,totals,Over,-115,158.5
20260313,2026-03-13T21:00:00Z,Toledo Rockets,Massachusetts Minutemen,betmgm,totals,Under,-105,158.5
20260313,2026-03-13T21:00:00Z,Toledo Rockets,Massachusetts Minutemen,pinnacle,spreads,Massachusetts Minutemen,-106,3.0
20260313,2026-03-13T21:00:00Z,Toledo Rockets,Massachusetts Minutemen,pinnacle,spreads,Toledo Rockets,-114,-3.0
20260313,2026-03-13T21:00:00Z,Toledo Rockets,Massachusetts Minutemen,pinnacle,totals,Over,-112,158.5
20260313,2026-03-13T21:00:00Z,Toledo Rockets,Massachusetts Minutemen,pinnacle,totals,Under,-112,158.5
20260313,2026-03-13T21:30:00Z,St. John's Red Storm,Seton Hall Pirates,fanduel,h2h,Seton Hall Pirates,235,
20260313,2026-03-13T21:30:00Z,St. John's Red Storm,Seton Hall Pirates,fanduel,h2h,St. John's Red Storm,-295,
20260313,2026-03-13T21:30:00Z,St. John's Red Storm,Seton Hall Pirates,fanduel,spreads,Seton Hall Pirates,-110,7.5
20260313,2026-03-13T21:30:00Z,St. John's Red Storm,Seton Hall Pirates,fanduel,spreads,St. John's Red Storm,-110,-7.5
20260313,2026-03-13T21:30:00Z,St. John's Red Storm,Seton Hall Pirates,fanduel,totals,Over,-110,132.5
20260313,2026-03-13T21:30:00Z,St. John's Red Storm,Seton Hall Pirates,fanduel,totals,Under,-110,132.5
20260313,2026-03-13T21:30:00Z,St. John's Red Storm,Seton Hall Pirates,betmgm,h2h,Seton Hall Pirates,260,
20260313,2026-03-13T21:30:00Z,St. John's Red Storm,Seton Hall Pirates,betmgm,h2h,St. John's Red Storm,-325,
20260313,2026-03-13T21:30:00Z,St. John's Red Storm,Seton Hall Pirates,betmgm,totals,Over,-105,132.5
